"V1","V2","V3","V4","V5","V6","V7"
-0.20424,-0.16083,-0.047436,-0.0089811,-0.0037938,0.1795,-0.087225
-1.0753,-0.032911,0.059454,-0.28232,0.01768,-0.035508,-0.11773
-1.9904,0.16222,0.16967,-0.12834,0.0024261,-0.062624,-0.11866
1.8018,0.24752,0.14039,0.15758,-0.013889,0.0027908,0.32324
0.80983,0.57677,0.32736,-0.20984,-0.065319,0.37203,-0.14857
-0.50896,0.10069,-0.011756,0.25345,0.056731,-0.1959,0.54588
-1.429,-0.25319,0.0018586,0.031085,0.010349,0.20217,0.16772
0.14626,-0.33876,-0.18271,-0.22192,0.018295,-0.14783,-0.020125
-0.96934,0.34641,0.2141,-0.12229,-0.037491,-0.080151,-0.32443
1.6143,0.30686,0.126,0.076868,-0.0034519,-0.20786,0.14093
-0.37193,-0.60464,-0.19226,0.14926,0.053241,-0.073965,0.17766
-0.20707,0.24103,-0.048714,0.0837,-0.011666,-0.13687,0.30037
-0.15805,0.05902,-0.15352,-0.021446,-0.01702,-0.17941,0.31584
-0.56171,0.45608,0.07549,0.38158,0.06213,-0.12674,0.49222
-0.2584,0.35127,0.27942,-0.059396,-0.025863,-0.1342,0.075932
-1.1842,-0.33008,-0.056772,-0.10642,-0.0061296,0.0028644,0.00043858
0.62709,0.23868,-0.081249,-0.20205,-0.054603,0.11394,-0.52427
1.7071,-0.06865,-0.03735,0.074484,-0.0012947,0.058819,0.031244
-1.07,-0.28121,-0.10913,-0.12994,0.016111,-0.072764,-0.16351
-1.0917,-0.12246,-0.11449,0.057053,0.023092,-0.12419,-0.044443
0.79284,-0.48377,-0.24114,-0.21198,-0.062377,0.025086,-0.32257
0.89296,-0.25449,0.085252,-0.22775,0.022362,0.15854,-0.1228
1.7039,0.25054,-0.018059,0.1996,0.029846,-0.11745,0.24862
1.0063,0.28639,0.14316,-0.094889,-0.12758,0.15145,-0.12854
1.5034,0.31721,0.22064,-0.16488,-0.0065967,0.14271,-0.43685
0.57157,0.43965,0.1576,-0.087313,-0.054584,0.20964,-0.39532
1.6667,-0.20992,-0.14361,0.21399,0.095107,-0.22487,0.25938
-0.51952,0.69081,0.14846,0.21737,0.025029,-0.31419,0.11832
-0.59999,0.13865,0.008953,-0.03272,0.018167,-0.30293,0.33066
-0.81914,-0.13167,0.043491,0.041718,0.05932,-0.099897,0.10256
-0.35025,-0.13789,0.11379,-0.098742,-0.0068877,0.14188,-0.15214
1.147,0.27654,0.012331,-0.1018,-0.060282,0.028874,-0.26725
-0.98059,-0.21305,-0.101,0.083483,0.014615,-0.16166,0.13742
1.3834,0.034952,-0.043763,-0.0053465,0.0042291,-0.063623,0.21533
-1.1186,-0.26647,-0.24528,0.24592,0.025296,-0.082876,0.067363
-0.98479,-0.51401,-0.087953,-0.08806,0.0065945,0.26232,0.068958
-0.40102,0.23685,0.02995,0.113,0.017924,-0.024516,0.0032369
-0.96474,0.064153,0.066405,-0.22144,-0.037824,0.038103,0.0039191
-0.23105,0.63708,0.042111,0.15542,-0.019454,-0.19319,-0.13434
-1.177,0.14656,0.011608,-0.16414,-0.035935,-0.096652,-0.37804
-0.21562,-0.098483,0.087312,0.12103,0.038569,-0.24553,0.11439
1.7025,0.71417,0.26239,-0.0059389,-0.011991,-0.15864,-0.02995
1.6873,0.056579,0.082147,-0.091565,-0.036757,0.31614,-0.30557
0.25614,0.70227,0.32937,-0.18693,-0.020603,0.16628,-0.34743
-0.20518,-0.17126,0.031634,-0.024198,0.0061311,0.10537,0.11256
-0.068131,0.043495,-0.054303,-0.13647,-0.087471,0.006512,-0.21463
0.42758,0.010925,-0.028774,-0.10847,-0.020672,0.079085,-0.33937
-0.87103,-0.30451,-0.11646,0.097118,-0.024818,0.062979,-0.18315
1.2316,0.46838,0.17136,-0.18228,-0.067647,0.099634,-0.46183
-1.0163,-0.231,-0.11103,-0.10179,-0.0012298,0.15132,-0.075432
-0.70604,0.17942,0.20766,-0.049284,-0.007649,0.082362,-0.17758
-0.36582,-0.14138,0.19804,-0.057066,-0.0098537,0.18967,-0.25403
-0.18243,-0.10838,-0.108,0.087932,0.01362,-0.040087,0.17056
-0.59185,0.73347,0.38972,-0.023091,-0.035837,-0.1776,-0.087921
-0.75142,-0.18577,-0.10726,0.0013221,0.0005534,0.070403,0.22316
-1.0909,-0.73188,-0.34163,0.026036,0.051741,-0.14927,0.088455
-0.094824,-0.44977,-0.18287,-0.11362,-0.027051,0.14988,-0.28541
0.82699,-0.11941,-0.026327,-0.049609,0.027421,-0.30724,0.025697
-1.0186,-0.10872,0.0042705,0.1781,0.050538,-0.23902,0.23936
-0.16917,0.149,-0.078429,-0.066141,-0.051352,0.042704,-0.37167
0.55002,-0.2028,-0.15458,-0.029329,0.016008,-0.074959,0.051665
0.67505,0.24689,0.19794,-0.00028487,-0.02635,-0.12448,0.11437
0.40117,-0.043519,0.27995,-0.49029,-0.03636,0.34783,-0.69068
-0.30271,-0.052795,-0.05734,-0.070521,-0.020439,0.080932,-0.048251
1.1785,0.45204,0.28048,-0.20986,-0.044281,0.10958,0.21522
0.73058,0.34788,0.10358,0.041728,0.034379,-0.10443,-0.03443
-0.68789,0.23441,0.089938,-0.16227,-0.066264,0.1236,-0.15064
-1.638,-0.12918,0.071999,-0.16725,-0.031169,0.1036,0.0010592
-0.58103,-0.28405,-0.065629,0.1113,-0.013661,0.13835,0.27813
-0.36231,-0.31992,-0.1599,0.08713,0.015597,0.21982,-0.24949
1.5922,-0.20223,0.0085524,-0.096042,-0.028748,-0.16697,0.44393
1.1536,0.51065,0.13396,0.16612,0.025856,0.084715,0.12403
-0.081506,0.67992,0.16756,0.12536,0.016455,-0.10172,0.065763
-1.9491,-0.88332,-0.1166,0.0045557,0.091946,0.023717,0.20476
-0.36987,0.10116,-0.077017,0.16493,-0.00078576,0.041776,0.11867
1.7093,0.65547,0.32503,-0.17716,-0.012945,0.40501,-0.57008
0.75955,0.0593,0.021324,-0.14676,-0.043212,0.1233,-0.29861
-0.14222,0.022923,0.056033,-0.30641,0.0022479,0.22875,-0.50965
1.604,-0.012166,6.2453e-05,-0.048644,-0.032125,-0.03197,0.10007
0.4934,-0.2673,-0.1647,0.040428,-0.0099222,-0.14684,-0.10414
1.3127,0.26008,-0.038403,0.093737,0.0049999,-0.10618,-0.017416
0.06338,-0.60964,-0.37182,-0.12883,0.017601,-0.088915,-0.23508
-0.1838,0.033743,-0.050175,-0.093948,-0.030379,-0.19086,-0.20351
0.25886,0.91095,0.56063,-0.26283,-0.076426,0.40332,-0.44943
-0.35404,0.025093,0.056851,-0.060774,0.0064101,-0.071979,-0.090961
-0.1915,-0.17839,0.23508,0.048049,0.049932,-0.026942,0.36429
1.2535,-0.26878,-0.12152,0.080368,0.00031412,0.082633,0.14489
-0.044565,-0.41734,-0.21089,0.11283,-0.026331,-0.096028,0.23323
-0.43623,-0.029205,-0.0078779,0.3854,0.019481,0.071407,0.49978
2.8759,0.14502,0.047134,0.11668,0.017985,-0.03587,0.44056
1.4418,0.8299,0.3184,0.062403,-0.10084,-0.15622,0.26971
-0.0833,-0.35285,-0.072582,-0.16922,-0.024997,0.10576,0.042656
-0.2225,0.47842,0.19015,0.14925,0.0012121,-0.12624,0.31405
1.4003,-0.054714,0.081371,0.039029,0.079648,-0.03128,-0.081292
1.7838,0.39634,0.25818,-0.057286,0.0059117,0.30395,-0.25986
1.1234,-0.075886,-0.028062,0.075097,0.0097338,-0.015063,0.17569
0.95567,0.15355,-0.11017,0.016484,0.030015,-0.14468,-0.24084
-1.4023,0.22893,0.051561,-0.00084652,-0.027934,-0.079073,-0.24024
-0.64834,0.48408,0.15816,-0.18038,-0.034138,0.095644,-0.4343
-0.93224,-0.12701,-0.091884,-0.024131,-0.039019,0.17835,-0.11013
-1.1413,0.51195,0.17832,0.046328,-0.0077491,-0.0074206,0.22341
1.5562,0.37898,0.10621,-0.0054145,-0.050181,0.098814,-0.086302
0.9573,0.10023,-0.10992,-0.088061,-0.014841,0.060118,-0.19497
1.5172,0.616,0.28815,0.063933,-0.027641,-0.081427,0.14255
-0.13084,0.21648,-0.018658,-0.048109,-0.081269,0.10685,-0.55646
-0.8472,-0.5086,-0.097822,-0.1669,-0.012127,-0.053555,-0.17884
-0.39007,-0.28909,-0.1329,-0.078008,0.035035,0.004075,-0.036005
-1.1572,-0.086899,0.10883,-0.25175,0.0077305,-0.013102,-0.30138
-0.11983,0.38634,0.2448,0.14641,-0.01512,0.15643,0.13655
-1.0247,-0.33559,-0.13681,0.03528,-0.00049194,0.05464,0.048333
0.97964,0.44849,0.071864,-0.13092,-0.093802,0.24532,-0.76952
0.40661,0.0079096,-0.01913,0.18442,0.090818,-0.017786,0.029389
0.8846,0.35346,0.25638,0.019148,-0.097603,0.37048,0.27961
-0.029248,-0.026946,-0.011206,-0.057978,0.05576,-0.12036,0.12501
-0.081395,-0.067481,-0.030977,0.097108,-0.0048368,0.22201,-0.22365
-0.87223,-0.019934,0.053789,-0.13512,-0.014919,0.036465,0.14146
-1.0367,-0.20245,-0.034298,0.0090601,-0.0041088,-0.049669,0.19247
-0.68653,0.38758,0.11931,0.06492,-0.0062168,0.073321,0.042162
-0.83568,-0.51028,-0.19019,0.019301,0.034333,-0.078874,0.16202
-0.20626,0.21908,0.21158,0.04,0.0036131,-0.033198,0.11034
-0.29797,-0.33629,-0.027916,-0.1246,0.015061,-0.037532,0.14413
-1.6116,-0.24924,-0.10776,-0.016005,0.031102,0.057586,0.26346
-0.30774,-0.9391,-0.53563,0.31838,0.072686,0.050599,0.10948
1.8922,0.0896,0.16726,0.016058,-0.017647,0.036731,-0.1381
1.1261,-0.11796,0.12229,-0.18372,-0.010844,0.18806,-0.2085
-1.0291,0.091277,-0.017694,0.0029624,-0.058417,0.094586,-0.19318
0.71567,0.071002,0.2447,-0.33808,0.0049011,0.03589,-0.14637
-0.30959,0.41529,0.070095,0.27448,0.036208,-0.54903,0.73658
-1.7928,0.072134,0.012889,-0.054593,-0.011186,0.094051,-0.0041179
-0.68386,-0.48821,-0.093585,-0.19723,-0.026265,0.048025,-0.36166
-1.7104,-0.72475,-0.23426,0.013885,0.014718,0.066293,-0.083513
-0.40604,-0.065889,0.10767,0.17937,0.016974,0.12115,0.021118
-0.32207,-0.006938,-0.14444,0.1593,0.034238,-0.21097,0.083411
0.21606,0.63285,0.29894,0.049774,-0.019904,0.10057,-0.13436
-0.26234,-0.34735,-0.018361,-0.11194,0.022785,0.13071,0.18864
-1.6551,0.01003,-0.015256,-0.16088,0.020105,0.0078405,-0.35956
-0.67692,-0.1344,-0.024286,0.058161,0.064668,-0.11084,0.18405
-0.10794,0.0084603,0.02963,-0.028752,-0.022875,0.023059,0.012081
1.1429,0.41832,0.13998,-0.32395,-0.11176,0.30878,-0.60581
1.6803,0.26083,0.22297,-0.033231,0.010118,-0.0085381,0.12886
0.66541,-0.32211,0.022515,-0.035298,-0.03392,0.17945,-0.25141
-0.90081,-0.17516,-0.053349,0.018258,-0.0016111,0.094607,0.14452
0.50518,-0.22155,0.019269,-0.09677,-0.014755,-0.097566,-0.23272
1.3433,0.086093,0.25605,-0.14278,0.038488,0.0011017,0.11378
0.96949,0.11924,0.12514,-0.14989,0.00059581,0.11557,-0.37558
0.57236,-0.45527,-0.14742,-0.11577,0.017759,-0.13481,-0.49732
2.5283,0.12154,0.038235,0.21447,0.0062718,-0.047139,0.31714
-1.2636,0.0019179,0.026021,-0.0069342,0.054021,-0.30691,0.40431
1.6983,0.35232,0.096241,-0.032545,-0.034364,-0.08585,0.38172
1.5582,-0.26364,-0.23797,0.050412,0.015371,-0.15988,0.14526
1.3629,0.061526,-0.09506,0.01112,0.0036907,-0.1392,0.027986
-2.0644,-0.3569,-0.18887,-0.023055,0.048843,-0.2971,0.054281
-0.54446,-0.047596,0.14056,0.039361,-0.0033016,0.16164,-0.013491
0.78597,0.32275,0.014505,-0.081627,-0.0079282,-0.21277,-0.13536
1.5499,0.20273,-0.0083808,0.21263,0.026169,-0.18121,0.31189
-1.6197,-0.38478,-0.1119,-0.14537,0.0027053,0.054343,0.060721
-0.31205,0.20715,-0.14423,0.10118,-0.00014967,0.066896,-0.22255
-0.62478,0.12732,0.086567,-0.11778,-0.047999,0.3229,-0.28221
-1.0558,0.20097,0.16418,-0.22444,-0.011408,-0.14924,-0.50146
1.0625,0.37412,-0.088463,-0.11346,-0.040341,-0.20527,-0.20026
0.70012,0.23078,0.027782,0.077963,0.021165,-0.23541,0.53323
-0.99833,0.3407,0.14102,-0.12365,-0.053334,0.15011,-0.57518
-0.58062,0.033796,0.076851,0.047964,-0.0058768,0.086054,-0.02545
0.28346,-0.54028,-0.17413,-0.15041,0.0096705,-0.039428,0.027877
-1.3365,0.016679,-0.054136,-0.099691,-0.018834,-0.14107,-0.13836
0.46972,0.23172,0.094474,0.034607,-0.066513,0.23467,-0.20283
0.11893,0.64735,0.3098,0.27008,0.0007699,-0.018077,0.15308
-2.8057,-0.40091,-0.2727,-0.12587,0.0052106,-0.014369,-0.21435
1.4704,-0.2251,0.061635,-0.31304,-0.049038,0.06876,-0.18093
-0.33874,-0.3038,-0.050316,-0.010443,0.041373,-0.1275,0.042401
0.46173,0.22404,-0.18115,0.29533,0.028702,-0.26574,0.20901
-1.2832,-0.15103,-0.22041,0.093882,0.040002,-0.20559,0.13849
2.958,0.51278,0.2179,0.13108,0.0020679,-0.061015,0.24057
-1.18,-0.2529,-0.12862,-0.031688,-0.058078,-0.05525,0.080385
2.6232,0.18468,0.19182,-0.037008,-0.055427,0.1081,0.18289
0.66367,0.1411,0.11509,-0.15711,-0.035632,0.24015,-0.0015318
-0.19989,0.31503,0.09478,-0.020847,-0.045639,0.31014,-0.25754
1.4419,0.1337,0.050736,-0.067809,-0.010635,0.11213,-0.090678
1.3758,0.09467,0.16507,-0.032568,-0.043686,0.039389,0.029002
-0.368,-0.069572,-0.045889,-0.21038,-0.0079458,-0.090013,-0.3792
1.4498,1.057,0.25618,0.020386,0.030443,-0.081613,-0.16718
2.6509,0.23621,0.079998,-0.010901,0.0056362,-0.12578,0.41374
-1.1152,-0.53819,-0.19931,0.13493,-0.028563,-0.055564,0.38804
1.3077,0.25089,0.011006,-0.098253,-0.04897,0.064933,-0.10264
0.48272,0.22122,0.20368,-0.023202,-0.0027001,0.16203,-0.17807
2.3118,0.40615,-0.0081117,0.10104,-0.020747,-0.020379,-0.18022
-1.728,-0.51014,-0.26631,-0.16344,-0.052841,0.034496,-0.16741
-0.94781,-0.22113,0.06996,-0.06252,-0.022901,0.39734,-0.33336
0.019642,-0.17804,0.068311,-0.10592,-0.0082897,0.23351,-0.13876
1.468,0.14354,0.034764,-0.070179,0.019755,0.095492,-0.1927
0.92222,0.28112,0.023357,0.11001,0.017531,-0.25337,-0.036057
1.7896,0.62872,0.31498,0.10576,0.0065784,0.010098,0.27225
-0.43571,-0.059119,-0.127,0.05442,0.051219,-0.43671,0.40069
-1.1931,-0.31553,-0.060168,-0.038337,0.037329,-0.076498,0.13044
-0.0034994,0.486,0.1575,-0.023064,0.0064939,0.04143,-0.044133
0.71338,0.21984,0.019286,0.062853,-0.019675,0.13966,-0.12482
2.787,0.67579,0.16512,0.20407,0.014668,0.10958,0.19896
2.7214,0.47072,0.19938,0.062459,-0.014873,-0.20049,0.20679
0.66379,-0.33135,-0.054517,-0.093639,-0.011855,0.33524,-0.45525
0.24771,-0.48858,-0.26553,0.1288,-0.015037,-0.13318,0.0063974
-0.90799,-0.23248,-0.033378,0.017597,0.054418,-0.020863,0.26564
-1.1354,-0.2678,-0.33672,0.18217,0.04562,-0.1617,0.14303
0.80966,0.24623,0.12532,-0.18715,-0.050813,0.16848,-0.61354
-1.0424,0.62166,0.21425,-0.14926,0.0030453,0.093456,-0.083875
0.6936,0.094043,-0.039569,0.056666,0.042783,-0.075505,0.16162
-0.88808,-0.56529,-0.11141,0.11397,0.070673,0.070508,0.2766
-0.58821,-0.37918,-0.2619,0.4258,0.074317,-0.26971,0.6665
-0.24447,0.012326,0.027809,-0.16482,-0.024718,0.20817,-0.49671
0.42473,-0.059095,0.11429,-0.22046,-0.02448,-0.013295,-0.35165
-0.8381,-0.059917,-0.08128,-0.011094,0.035435,-0.17237,0.27447
-0.35297,-0.46247,-0.045959,0.10296,0.05635,-0.18831,0.051666
-1.0029,-0.13947,-0.094119,-0.022893,0.009246,-0.28879,0.31799
-2.5601,-0.44254,-0.097139,-0.29974,-0.064705,0.22907,-0.63048
-0.13136,0.069131,-0.028258,0.26349,-0.064335,0.18504,0.17791
-1.0862,-0.44577,-0.13986,0.19283,0.090318,-0.018619,0.10195
0.43827,-0.81509,-0.32134,0.15223,0.10146,-0.23683,0.40156
-0.57494,-0.26965,-0.05313,-0.021731,0.010356,-0.25295,0.37833
1.978,0.45255,0.057658,0.033797,-0.0088661,-0.21246,-0.43569
-0.3333,0.46246,0.05711,-0.029822,-0.062181,-0.098653,0.077836
0.98588,0.54377,0.10164,-0.17264,-0.056201,-0.0034675,-0.53164
-0.37759,0.26012,0.16071,0.069018,0.022383,-0.18369,0.29517
1.6086,-0.030132,0.084031,0.076234,0.015122,-0.08999,0.038911
1.762,0.52994,0.10436,0.0012033,-0.079364,0.16775,-0.18617
0.61138,0.16848,0.00013771,-0.13333,-0.053549,0.16701,-0.37294
0.39196,-0.52175,-0.31559,0.14394,0.075133,0.049534,-0.10616
-1.6556,-0.37319,-0.19417,-0.11776,-0.0028829,-0.018182,-0.29671
1.4201,0.56837,0.22104,-0.10213,-0.073666,0.16402,-0.036872
1.1113,0.14476,-0.06726,-0.095824,-0.04851,0.063262,-0.16865
-0.97397,0.0086938,-0.22208,-0.12913,0.013528,-0.092161,-0.48607
-0.25261,-0.50341,-0.24617,-0.054131,0.0033884,0.053313,-0.20605
1.6795,0.39762,0.20438,-0.10573,0.020832,0.12013,-0.1578
-0.64196,0.4782,0.11766,0.033682,0.015401,-0.24033,0.3364
1.3081,-0.10982,-0.23465,0.1333,-0.037406,0.046978,0.31135
-0.83769,-0.27981,-0.029895,0.039246,0.042509,0.03427,0.23862
-0.10618,-0.094445,-0.20989,0.3769,0.029161,-0.2189,0.11268
-0.29268,0.19068,0.36859,-0.19079,-6.5359e-05,-0.28911,-0.0010852
-0.15968,-0.1791,-0.12194,-0.031007,-0.0295,0.22365,0.05043
-0.040773,-0.45019,-0.19181,0.12209,0.031993,0.0078619,0.049001
-0.60465,0.50599,0.09219,0.20865,0.01359,0.072483,0.3764
-0.013007,-0.14478,0.014747,0.04457,0.042447,-0.30088,-0.015983
0.88227,-0.44941,-0.10051,0.13497,0.026356,0.03318,0.40553
0.22079,0.47963,0.094883,0.031931,-0.034547,-0.093247,0.19478
-0.58551,0.20643,0.17376,-0.28934,-0.044815,0.2938,-0.51994
-0.10102,0.23232,0.013796,0.0835,-0.062043,0.086975,0.11536
-0.94618,-0.022351,-0.04559,-0.1041,-0.012674,0.23134,-0.20016
0.36069,-0.1014,-0.20661,0.17225,-0.017732,-0.092622,0.55647
-0.17757,-0.27137,-0.023971,-0.030968,0.02207,-0.21425,0.13114
-0.38937,-0.049143,-0.010998,0.12789,0.046759,-0.019939,0.46756
-1.3341,-0.41525,-0.16775,-0.045454,0.065438,-0.23911,-0.2049
1.2431,0.34174,-0.012686,0.19226,-0.021018,-0.31092,0.36718
0.65352,0.44226,0.21673,0.16329,-0.011031,-0.01633,-0.19333
1.6566,0.72673,0.25237,0.20644,-0.036809,0.013853,0.22432
-0.80736,0.21466,0.050032,0.021311,-0.012944,0.0030465,-0.23878
1.6356,0.02707,0.086126,-0.25219,-0.018843,0.012954,0.050166
1.0684,-0.3374,0.078819,-0.18178,0.051612,0.14761,0.051984
-0.51168,-0.011602,-0.092249,0.17846,0.0068288,0.063212,0.17787
-0.25584,0.62565,0.014123,0.37035,-0.010179,-0.18571,0.63196
0.94971,-0.24904,0.10602,-0.11545,0.0024703,0.054237,0.041551
-0.91218,0.30555,0.28355,-0.21324,-0.017048,0.032347,-0.30729
-0.18162,0.45689,0.069644,0.03369,-0.050189,0.17434,-0.55459
1.3552,-0.39567,-0.25806,-0.05349,0.011062,-0.022505,-0.072978
-0.26382,0.051719,0.058265,0.039833,0.011428,-0.02191,0.19964
-0.45861,-0.19315,0.075456,-0.010908,-0.013423,-0.033227,-0.26844
0.83746,0.62764,0.07194,0.35812,-0.0058725,-0.13292,0.33585
-0.58739,-0.30548,-0.17195,0.15325,0.028444,-0.023874,0.52845
0.569,0.39709,0.084456,-0.062831,-0.017827,-0.039301,-0.043526
-0.85612,0.13045,-0.04812,0.10696,-0.021094,-0.050586,-0.16143
0.98086,-0.19179,-0.0085398,-0.20025,0.0084065,0.23415,-0.12169
-0.51251,-0.28304,-0.049625,-0.053253,0.019242,-0.053593,-0.054856
-0.097784,0.0045117,0.030271,-0.1168,0.011063,-0.048941,-0.0072088
-2.8351,-0.6333,-0.30698,-0.023921,-0.018316,0.13595,-0.3991
-1.7457,-0.26073,-0.041538,-0.3261,-0.024788,0.1322,-0.50561
-1.7231,-0.95774,-0.32308,0.24305,0.085519,-0.25206,0.48195
-1.126,0.32056,0.12308,-0.055395,-0.01922,0.041788,-0.19403
0.65859,0.51131,0.17953,0.061741,0.013373,0.20907,0.30756
-0.12474,0.032652,-0.15848,0.12867,-0.012468,-0.040954,0.010625
0.26694,-0.52131,-0.39816,0.32983,0.067857,-0.22317,0.1835
-1.0899,-0.40756,-0.15633,0.062695,0.056641,-0.11305,0.081555
1.9035,0.0032246,-0.024278,-0.14137,-0.046193,0.21608,-0.1326
-0.88605,-0.12809,-0.065594,0.18344,0.045928,-0.15188,0.15954
-0.10006,0.3216,0.19956,-0.036372,-0.012096,0.1921,0.27999
-0.22931,-0.5385,-0.27124,0.10948,0.023111,-0.070241,0.28288
-0.51671,-0.43293,-0.29873,0.19189,0.026686,-0.29121,0.34078
-1.9076,-0.62564,-0.27427,-0.21609,0.0068669,-0.028243,-0.20582
1.5328,0.80645,0.14128,0.071312,-0.042761,-0.011214,-0.027039
-0.40522,-0.036906,0.097005,-0.060457,0.035212,0.14277,0.10772
1.7132,-0.051303,-0.070487,-0.044608,-0.024786,-0.17161,0.080327
1.394,-0.21103,-0.01799,0.047038,-0.042939,-0.011144,0.3703
0.66284,-0.37288,-0.077794,-0.030831,-0.0091498,-0.0131,0.092547
-1.1156,-0.25359,0.043182,0.024822,-0.0096725,0.093021,-0.18684
0.31127,0.15589,0.054363,0.06805,0.06495,0.070555,0.21463
-1.3651,-0.55398,-0.36886,0.046995,-0.02703,0.1851,0.15436
1.3957,-0.10647,-0.056233,0.093808,-0.021553,0.0085198,0.09323
0.71798,0.48715,0.17893,-0.052637,-0.031871,0.18161,-0.41622
1.1095,-0.26274,-0.099305,0.10903,0.023768,0.13811,0.094811
-0.26342,0.18441,0.08739,0.015857,-0.030075,0.2366,-0.12374
1.5692,0.31256,0.23743,0.010248,-0.012251,-0.16303,0.18234
-0.37613,0.14726,-0.057611,-0.21924,-0.019894,0.23267,-0.70238
1.3564,0.062312,0.070111,-0.09157,0.016363,0.032121,0.076871
-1.1766,0.029341,-0.21868,-0.12871,-0.024269,0.14855,-0.39746
2.9181,0.50012,0.20633,-0.034381,-0.022243,-0.056923,0.2596
1.0314,-0.030261,0.027485,0.065503,0.014001,-0.22823,0.012644
0.77649,0.21298,-0.021837,0.16322,0.00026197,-0.10541,0.098058
2.3286,1.0731,0.28462,0.10566,-0.018777,-0.084214,-0.003937
-0.38776,-0.18049,-0.065104,0.0032053,-0.0050562,-0.034882,0.22147
0.11295,-0.47241,-0.21322,-0.027974,0.021698,-0.19449,0.19416
-1.0614,0.03541,-0.091898,0.018274,0.030988,-0.12854,-0.054797
-0.85747,0.3077,0.057138,-0.048103,0.025772,-0.15657,-0.1418
-1.138,-0.25573,-0.24019,-0.1145,-0.02834,0.0077459,-0.42411
0.10063,0.0017662,-0.21486,-0.082761,-0.028211,0.022347,-0.21931
-0.2419,-0.71834,-0.29608,0.16858,0.041859,-0.22447,0.53705
1.7211,0.4246,0.18017,0.033245,-0.021938,0.25559,-0.18822
-1.297,-0.54145,-0.1822,-0.22013,-0.012733,0.32161,-0.57458
-0.39033,0.34627,-0.0047265,0.006214,0.0045227,-0.12168,-0.19121
-0.31828,0.19865,0.023865,-0.029135,-0.021293,-0.13441,-0.13296
-0.69927,-0.018171,-0.079201,-0.038453,-0.03362,0.50694,-0.28594
-0.39697,-0.33628,-0.028711,-0.10846,0.057046,-0.14467,0.35802
-0.61137,-0.5556,-0.075872,0.17253,0.091044,0.08451,0.48776
-0.25502,0.36319,0.083626,-0.026728,-0.048722,-0.0078018,0.031435
-0.52509,0.037481,0.067378,0.12685,-0.0054035,-0.092749,0.15394
-0.82672,0.14776,0.053265,0.029301,-0.0039631,0.10884,-0.28587
2.506,-0.064448,-0.10927,0.24226,0.030262,0.13516,0.30342
-0.759,-0.044911,-0.035581,0.057438,-0.01723,0.09895,0.026241
0.60354,-0.042532,-0.052223,0.06061,-0.01599,0.041481,0.28388
-0.061473,0.20351,0.13951,0.025993,-0.0008899,0.062256,0.050763
-0.10875,-0.046751,-0.30098,0.24877,-0.0195,0.010124,0.085653
-0.15887,-0.3328,0.032622,0.081936,0.03255,0.019354,0.22898
-0.92153,0.23115,0.023634,0.17991,0.021904,-0.2651,0.11322
0.38139,-0.19357,-0.023157,-0.20046,-0.046529,0.15343,-0.29713
1.3961,0.1557,0.19141,-0.1586,-0.020295,0.056425,-0.21853
-1.9892,-0.0028807,0.09337,-0.31013,-0.048622,0.101,-0.3471
-0.24908,-0.55825,-0.093163,0.0078782,0.024254,0.20466,-0.044919
3.3214,0.9349,0.5487,-0.14137,-0.076046,0.14813,-0.17756
-0.092919,-0.081219,-0.15231,-0.019129,-0.021474,-0.18612,-0.054466
1.4766,0.34384,0.13954,-0.078309,0.019857,-0.15382,-0.36857
-0.43388,0.58506,0.1085,0.34116,0.051713,-0.15582,0.39949
-0.080285,0.21669,0.13412,0.19959,0.028489,0.087407,0.36606
-1.2119,-0.14377,-0.077622,-0.17522,-0.017084,-0.0873,-0.046566
2.4177,0.71861,0.3533,0.041907,-0.021763,0.045717,0.13406
0.33376,0.63012,0.29779,0.11131,-0.021865,-0.0011754,0.1576
-1.392,-0.52615,-0.41292,0.067866,0.011507,-0.30297,-0.072191
-1.9409,-0.0585,0.012549,-0.16177,-0.015471,0.15293,-0.35232
-0.62086,-0.31143,-0.018901,-0.026675,0.055289,0.095793,0.040814
1.5392,-0.20405,-0.14292,0.33799,0.062685,-0.0034259,0.1234
0.47092,-0.2323,-0.0052605,-0.025011,-0.006307,0.038143,-0.11982
-0.3459,-0.013864,-0.098431,0.021034,-0.0014428,0.059316,0.31977
0.45794,-0.25163,-0.30233,0.40009,-0.02271,-0.14484,0.662
0.46132,0.24046,-0.12337,0.27895,0.047265,-0.18252,0.031196
1.0576,0.77544,0.27207,0.089336,-0.067894,0.16532,-0.008559
-1.7017,-0.3602,-0.2185,-0.15537,0.041105,-0.08165,-0.53367
1.2207,-0.30916,-0.087093,0.16964,0.022847,-0.25481,0.36668
-0.2912,-0.1497,0.16738,-0.25999,-0.023934,0.16029,-0.29674
0.58581,0.34976,0.14366,0.22712,-0.016957,-0.097634,0.60101
0.72799,0.17951,0.040741,-0.022539,-0.074547,0.028097,-0.35125
-0.51623,-0.70455,-0.27136,-0.1376,-0.0048896,0.056007,-0.33746
-1.5909,0.45341,-0.037468,0.080307,-0.014569,-0.20523,-0.34203
-0.47635,0.012379,0.16827,-0.26842,-0.054653,-0.035574,-0.23614
-1.3986,0.15914,0.033139,-0.13858,-0.027216,-0.21588,0.039697
0.92568,-0.84762,-0.16494,-0.065891,0.05141,-0.17027,0.0021916
